time,location,previous time,previous location,distance,period,hit time,hit location,accuracy error,timing error
1202206195,093342ecb93bd5b2543b19de9d35b468,20151228,Mod.HardRock|Hidden,300: #345,100: #10,50: #0,miss: #0,Circle Size: 5,Overall Difficulty: 7
117303,"(256, 288)",117215,"(256, 304)",16.0,88,117367,"(257.875, 276.6406)",11.51310528745394,64
117390,"(256, 272)",117303,"(256, 288)",16.0,87,117451,"(255.9219, 261.582)",10.418292739695891,61
117477,"(256, 256)",117390,"(256, 272)",16.0,87,117537,"(256.7031, 240.0195)",15.995959798024009,60
117564,"(256, 240)",117477,"(256, 256)",16.0,87,117632,"(254.8281, 231.0547)",9.02173717750634,68
118524,"(320, 264)",118348.67441860466,"(256, 224)",75.47184905645283,175.32558139534376,118526,"(324.5156, 261.3623)",5.2295415334424895,2
118697,"(256, 304)",118524,"(320, 264)",75.47184905645283,173,118700,"(249.0469, 305.0)",7.024642311890343,3
118872,"(192, 264)",118697,"(256, 304)",75.47184905645283,175,118874,"(183.5781, 275.3516)",14.134610789477026,2
119047,"(136, 168)",118872,"(192, 264)",111.13955191559845,175,119048,"(124.9844, 155.1172)",16.9502206239329,1
119920,"(72, 128)",119744.67441860466,"(136, 168)",75.47184905645283,175.32558139534376,119919,"(74.28125, 124.69240000000002)",4.0179994179317475,-1
120093,"(136, 88)",119920,"(72, 128)",75.47184905645283,173,120095,"(137.4063, 88.89159999999998)",1.6651216922495287,2
120268,"(200, 128)",120093,"(136, 88)",75.47184905645283,175,120269,"(204.2031, 124.98540000000003)",5.172413630985045,1
120442,"(256, 32)",120268,"(200, 128)",111.13955191559845,174,120442,"(259.9063, 45.79590000000002)",14.33827174034585,0
120791,"(328, 192)",120442,"(256, 32)",175.45369759569047,349,120786,"(340.5313, 193.5107)",12.622032093922108,-5
121140,"(256, 352)",120791,"(328, 192)",175.45369759569047,349,121140,"(247.0156, 347.1875)",10.192134202903722,0
121489,"(184, 192)",121140,"(256, 352)",175.45369759569047,349,121489,"(182.6406, 190.5225)",2.007728719224776,0
3332268907,7de51d8710f7531231deadfa7174bf62,20201110,Mod.HardRock|Hidden,300: #350,100: #5,50: #0,miss: #0,Circle Size: 5,Overall Difficulty: 7
6023,"(200, 32)",6023,"(200, 32)",0.0,0,6024,"(209.3333, 38.22219999999999)",11.217230573096018,1
6896,"(256, 64)",6720.674418604652,"(200, 32)",64.4980619863884,175.3255813953483,6895,"(245.3333, 65.77780000000001)",10.81383658698428,-1
7070,"(312, 32)",6896,"(256, 64)",64.4980619863884,174,7074,"(303.5555, 31.11110000000002)",8.491155602154517,4
7244,"(368, 64)",7070,"(312, 32)",64.4980619863884,174,7251,"(370.6667, 67.11110000000002)",4.097588571342918,7
7419,"(288, 144)",7244,"(368, 64)",113.13708498984761,175,7428,"(288.8889, 137.7778)",6.285373183033749,9
8292,"(232, 176)",8116.674418604652,"(288, 144)",64.4980619863884,175.3255813953483,8280,"(225.3333, 171.1111)",8.26717800098679,-12
8466,"(176, 144)",8292,"(232, 176)",64.4980619863884,174,8450,"(172.0, 142.6667)",4.216359672750894,-16
8640,"(120, 176)",8466,"(176, 144)",64.4980619863884,174,8632,"(121.7778, 172.8889)",3.5832270441600484,-8
8814,"(176, 272)",8640,"(120, 176)",111.13955191559845,174,8803,"(187.1111, 264.88890000000004)",13.191826500526734,-11
9686,"(240, 272)",9511.674418604653,"(176, 272)",64.0,174.3255813953474,9681,"(247.1111, 278.6667)",9.747442336325966,-5
9861,"(304, 272)",9686,"(240, 272)",64.0,175,9857,"(308.0, 275.11109999999996)",5.067439512219142,-4
10035,"(368, 272)",9861,"(304, 272)",64.0,174,10041,"(376.0, 275.11109999999996)",8.583643935415761,6
10210,"(288, 192)",10035,"(368, 272)",113.13708498984761,175,10211,"(288.8889, 186.2222)",5.845777625774018,1
11082,"(224, 192)",10907.674418604653,"(288, 192)",64.0,174.3255813953474,11074,"(226.2222, 182.2222)",10.02714045378842,-8
11257,"(160, 192)",11082,"(224, 192)",64.0,175,11254,"(156.8889, 191.5556)",3.1426795207274894,-3
11431,"(96, 192)",11257,"(160, 192)",64.0,174,11436,"(97.77778, 191.1111)",1.9876229366758769,5
11605,"(152, 96)",11431,"(96, 192)",111.13955191559845,174,11610,"(157.7778, 102.66669999999999)",8.822010073106924,5
11954,"(272, 56)",11605,"(152, 96)",126.49110640673518,349,11966,"(280.0, 69.77780000000001)",15.93197328770044,12
12303,"(304, 176)",11954,"(272, 56)",124.1933975700802,349,12299,"(320.8889, 181.3333)",17.71098619783775,-4
12652,"(184, 216)",12303,"(304, 176)",126.49110640673518,349,12653,"(185.7778, 218.6667)",3.2049745287599407,1
13000,"(392, 336)",12652,"(184, 216)",240.13329631685812,348,12986,"(372.0, 339.11111)",20.240528783411268,-14
13349,"(272, 296)",13000,"(392, 336)",126.49110640673518,349,13349,"(270.6667, 300.0)",4.216359672750894,0
13698,"(304, 176)",13349,"(272, 296)",124.1933975700802,349,13707,"(304.0, 181.7778)",5.777800000000013,9
14047,"(424, 216)",13698,"(304, 176)",126.49110640673518,349,14047,"(425.3333, 220.0)",4.216359672750894,0
14396,"(224, 32)",14047,"(424, 216)",271.7646040234085,349,14404,"(231.5556, 38.66669999999999)",10.07630786796433,8
14744,"(304, 176)",14396,"(224, 32)",164.730082255792,348,14746,"(299.5555, 172.4444)",5.691737134654062,2
15093,"(160, 256)",14744,"(304, 176)",164.730082255792,349,15097,"(166.2222, 253.7778)",6.60711326374838,4
15441,"(80, 112)",15093,"(160, 256)",164.730082255792,348,15453,"(80.0, 112.88889999999998)",0.8888999999999783,12
15791,"(160, 256)",15441,"(80, 112)",164.730082255792,350,15794,"(163.1111, 261.3333)",6.1743851596737995,3
16139,"(240, 112)",15791,"(160, 256)",164.730082255792,348,16141,"(247.1111, 115.5555)",7.950429136845373,2
16488,"(384, 192)",16139,"(240, 112)",164.730082255792,349,16490,"(373.7778, 194.2222)",10.460953382937891,2
16836,"(304, 336)",16488,"(384, 192)",164.730082255792,348,16839,"(305.3333, 343.11111)",7.235024141086191,3
17186,"(80, 128)",16836,"(304, 336)",305.6795707926848,350,17190,"(83.11111, 127.11110000000002)",3.2356063793514718,4
17710,"(296, 144)",17534.837209302324,"(248, 176)",57.68882040742383,175.16279069767552,17706,"(297.3333, 152.0)",8.110344560498032,-4
17884,"(352, 176)",17710,"(296, 144)",64.4980619863884,174,17885,"(352.8889, 178.6667)",2.8109486121236573,1
18582,"(288, 328)",18407.25581395349,"(352, 272)",85.0411665018772,174.74418604651146,18579,"(288.4445, 328.0)",0.444500000000005,-3
19106,"(72, 312)",18930.837209302324,"(120, 280)",57.68882040742383,175.16279069767552,19103,"(76.0, 308.0)",5.656854249492381,-3
19280,"(16, 280)",19106,"(72, 312)",64.4980619863884,174,19279,"(16.0, 275.11109999999996)",4.888900000000035,-1
19977,"(104, 168)",19803.25581395349,"(16, 184)",89.44271909999158,173.74418604651146,19974,"(100.8889, 151.1111)",17.173056991112567,-3
20501,"(320, 152)",20325.837209302324,"(272, 120)",57.68882040742383,175.16279069767552,20502,"(313.3333, 156.4444)",8.012339249557517,1
20675,"(376, 120)",20501,"(320, 152)",64.4980619863884,174,20677,"(377.3333, 116.0)",4.216359672750894,2
21372,"(296, 56)",21198.25581395349,"(376, 24)",86.16263691415207,173.74418604651146,21369,"(300.4445, 60.88889999999998)",6.607187257827633,-3
21460,"(272, 56)",21372,"(296, 56)",24.0,88,21454,"(279.5555, 61.33330000000001)",9.248225188651064,-6
21547,"(248, 56)",21460,"(272, 56)",24.0,87,21541,"(252.8889, 59.11110000000002)",5.7948499911559574,-6
21634,"(224, 56)",21547,"(248, 56)",24.0,87,21620,"(235.5556, 58.66669999999999)",11.859307747503644,-14
21721,"(200, 56)",21634,"(224, 56)",24.0,87,21715,"(211.1111, 56.0)",11.111099999999993,-6
21896,"(248, 120)",21721,"(200, 56)",80.0,175,21893,"(252.0, 116.4445)",5.351782903855496,-3
22070,"(200, 184)",21896,"(248, 120)",80.0,174,22074,"(195.1111, 179.5556)",6.60711999058592,4
22158,"(224, 184)",22070,"(200, 184)",24.0,88,22154,"(217.3333, 189.3333)",8.537504189164418,-4
22245,"(248, 184)",22158,"(224, 184)",24.0,87,22238,"(250.6667, 189.3333)",5.962833033047298,-7
22332,"(272, 184)",22245,"(248, 184)",24.0,87,22320,"(275.1111, 190.2222)",6.956631084799594,-12
22419,"(296, 184)",22332,"(272, 184)",24.0,87,22415,"(302.6667, 185.3333)",6.798718833721535,-4
22768,"(464, 232)",22419,"(296, 184)",174.72263734273244,349,22765,"(464.8889, 237.7778)",5.845777625774018,-3
23117,"(392, 240)",22942.418604651164,"(464, 328)",113.70136322841518,174.58139534883594,23136,"(393.3333, 232.4444)",7.6723386428128935,19
23465,"(456, 72)",23291.418604651164,"(392, 144)",96.33275663033837,173.58139534883594,23481,"(457.3333, 77.77780000000001)",5.929642630884274,16
23814,"(384, 80)",23639.418604651164,"(456, 168)",113.70136322841518,174.58139534883594,23828,"(381.7778, 80.88889999999998)",2.393390074768403,14
24163,"(256, 160)",23988.418604651164,"(376, 48)",164.14627622946554,174.58139534883594,24169,"(248.8889, 160.8889)",7.166441684685637,6
24512,"(328, 152)",24337.418604651164,"(256, 64)",113.70136322841518,174.58139534883594,24510,"(331.5555, 164.8889)",13.370315009752021,-2
24860,"(264, 320)",24686.418604651164,"(328, 248)",96.33275663033837,173.58139534883594,24863,"(262.2222, 312.88889)",7.329969868430566,3
25209,"(336, 312)",25034.418604651164,"(264, 224)",113.70136322841518,174.58139534883594,25214,"(333.7778, 321.33333)",9.59422856351149,5
25558,"(136, 288)",25383.418604651164,"(344, 344)",215.40659228538016,174.58139534883594,25569,"(139.5556, 289.33334)",3.7973789533835105,11
25907,"(184, 192)",25732.418604651164,"(40, 288)",173.0664612222715,174.58139534883594,25915,"(176.4444, 202.2222)",12.711430454516112,8
26256,"(224, 96)",26081.418604651164,"(80, 192)",173.0664612222715,174.58139534883594,26272,"(221.3333, 93.33330000000001)",3.771283306780321,16
26605,"(296, 96)",26430.418604651164,"(128, 96)",168.0,174.58139534883594,26622,"(292.8889, 97.33330000000001)",3.3847647037866837,17
26954,"(264, 320)",26779.418604651164,"(344, 96)",237.8570999570961,174.58139534883594,26969,"(260.4445, 327.11111)",7.9504380811437,15
27303,"(328, 296)",27128.418604651164,"(264, 224)",96.33275663033837,174.58139534883594,27318,"(325.3333, 298.66666)",3.77125502261513,15
27651,"(392, 272)",27477.418604651164,"(328, 200)",96.33275663033837,173.58139534883594,27658,"(399.1111, 272.88890000000004)",7.166441684685669,7
27826,"(456, 208)",27651,"(392, 272)",90.50966799187809,175,27837,"(452.4445, 211.1111)",4.7244601236543335,11
28175,"(392, 128)",28000.418604651164,"(408, 208)",81.58431221748457,174.58139534883594,28172,"(384.0, 120.0)",11.313708498984761,-3
28349,"(264, 104)",28175,"(392, 128)",130.23056476879765,174,28349,"(260.0, 104.88889999999998)",4.0975777247051655,0
28524,"(289, 162)",28349,"(264, 104)",63.15853069855251,175,28517,"(285.3333, 161.7778)",3.673426429098579,-7
28698,"(250, 214)",28524,"(289, 162)",65.0,174,28709,"(244.8889, 216.0)",5.488473668516588,11
28872,"(186, 206)",28698,"(250, 214)",64.4980619863884,174,28880,"(190.2222, 203.1111)",5.1159276822488335,8
29047,"(161, 147)",28872,"(186, 206)",64.07807737440316,175,29054,"(162.6667, 147.5556)",1.7568665999443354,7
29221,"(200, 96)",29047,"(161, 147)",64.20280367709807,174,29231,"(207.5556, 99.11110000000002)",8.171048560007469,10
29396,"(264, 104)",29221,"(200, 96)",64.4980619863884,175,29409,"(258.2222, 108.88889999999998)",7.568640303911922,13
29744,"(320, 192)",29570.418604651164,"(235, 142)",98.6154146165801,173.58139534883594,29742,"(320.0, 200.0)",8.0,-2
29919,"(295, 250)",29744,"(320, 192)",63.15853069855251,175,29920,"(289.3333, 258.2222)",9.985792994549792,1
30093,"(334, 302)",29919,"(295, 250)",65.0,174,30098,"(344.4445, 305.33334)",10.963518404490424,5
30268,"(398, 294)",30093,"(334, 302)",64.4980619863884,175,30273,"(398.2222, 298.22222)",4.2280627441418055,5
30442,"(423, 235)",30268,"(398, 294)",64.07807737440316,174,30455,"(419.1111, 235.1111)",3.8904866559339113,13
30617,"(384, 184)",30442,"(423, 235)",64.20280367709807,175,30629,"(376.4445, 190.6667)",10.076232884367045,12
30791,"(320, 192)",30617,"(384, 184)",64.4980619863884,174,30800,"(321.7778, 197.3333)",5.621802356006492,9
31140,"(240, 240)",30965.418604651164,"(348, 230)",108.46197490364999,174.58139534883594,31135,"(243.5556, 245.7778)",6.784192228998243,-5
31315,"(265, 298)",31140,"(240, 240)",63.15853069855251,175,31318,"(274.2222, 300.0)",9.436576330428306,3
31489,"(226, 350)",31315,"(265, 298)",65.0,174,31497,"(224.4444, 349.33333)",1.6924361875415004,8
31663,"(162, 342)",31489,"(226, 350)",64.4980619863884,174,31675,"(157.3333, 332.0)",11.035311001054746,12
31838,"(137, 283)",31663,"(162, 342)",64.07807737440316,175,31852,"(139.1111, 284.44444)",2.5579581942635286,14
32012,"(176, 232)",31838,"(137, 283)",64.20280367709807,174,32025,"(181.7778, 237.7778)",8.171043120679288,13
32187,"(240, 240)",32012,"(176, 232)",64.4980619863884,175,32202,"(232.8889, 244.8889)",8.629547289400525,15
32535,"(296, 160)",32361.418604651164,"(211, 278)",145.4269576110289,173.58139534883594,32548,"(288.8889, 165.3333)",8.888860000022522,13
32710,"(368, 112)",32535,"(296, 160)",86.53323061113575,175,32717,"(353.3333, 127.5555)",21.379561949207464,7
32884,"(408, 192)",32710,"(368, 112)",89.44271909999159,174,32895,"(407.5555, 195.1111)",3.1426936630858506,11
33059,"(336, 240)",32884,"(408, 192)",86.53323061113575,175,33070,"(336.4445, 236.8889)",3.1426936630858506,11
33233,"(296, 160)",33059,"(336, 240)",89.44271909999159,174,33243,"(291.5555, 162.2222)",4.969079702520375,10
33320,"(272, 160)",33233,"(296, 160)",24.0,87,33322,"(277.3333, 159.5556)",5.351782903855507,2
33407,"(248, 160)",33320,"(272, 160)",24.0,87,33409,"(258.2222, 161.7778)",10.375641940622264,2
33494,"(224, 160)",33407,"(248, 160)",24.0,87,33488,"(230.6667, 164.8889)",8.26717800098679,-6
33582,"(200, 160)",33494,"(224, 160)",24.0,88,33577,"(206.6667, 161.3333)",6.798718833721535,-5
33669,"(176, 144)",33582,"(200, 160)",28.844410203711917,87,33663,"(182.2222, 146.2222)",6.60711326374838,-6
33756,"(160, 128)",33669,"(176, 144)",22.627416997969522,87,33750,"(172.4444, 136.4444)",15.038982103852643,-6
33843,"(144, 112)",33756,"(160, 128)",22.627416997969522,87,33838,"(152.4444, 120.0)",11.632192027300787,-5
33930,"(128, 96)",33843,"(144, 112)",22.627416997969522,87,33936,"(128.4444, 99.11110000000002)",3.1426795207275173,6
34628,"(128, 96)",33930,"(128, 96)",0.0,698,34636,"(126.6667, 100.4445)",4.640179860738162,8
35151,"(128, 96)",34628,"(128, 96)",0.0,523,35141,"(135.5556, 92.4445)",8.350369549307379,-10
35675,"(256, 192)",35325.41860465116,"(128, 96)",160.0,349.5813953488396,35676,"(244.4444, 187.1111)",12.547240117651372,1
36024,"(384, 96)",35675,"(256, 192)",160.0,349,36036,"(369.7778, 104.88889999999998)",16.771509057028805,12
36372,"(256, 192)",36024,"(384, 96)",160.0,348,36382,"(252.0, 201.7778)",10.564344411273245,10
36721,"(168, 248)",36546.41860465116,"(256, 192)",104.30723848324239,174.58139534883958,36738,"(165.3333, 247.1111)",2.8109486121236666,17
37419,"(344, 136)",37069.83720930233,"(232, 72)",128.9961239727768,349.1627906976719,37410,"(336.8889, 146.2222)",12.452353835721182,-9
38117,"(64, 96)",37767.83720930233,"(280, 312)",305.47012947258855,349.1627906976719,38112,"(59.55556, 90.22219999999999)",7.289445778219367,-5
38814,"(448, 288)",38465.83720930233,"(224, 32)",340.1646660075088,348.1627906976719,38827,"(448.8889, 285.77778)",2.3934086442561227,13
39512,"(290, 352)",39162.83720930233,"(288, 352)",2.0,349.1627906976719,39517,"(302.6667, 349.33333)",12.94435853099333,5
40210,"(290, 352)",39512,"(290, 352)",0.0,698,40210,"(298.2222, 345.77778)",10.311187834987765,0
40733,"(290, 352)",40210,"(290, 352)",0.0,523,40726,"(294.2222, 355.55556)",5.519871352993654,-7
41257,"(256, 192)",40907.41860465116,"(290, 352)",163.5726138447387,349.5813953488396,41250,"(250.2222, 196.4444)",7.289421389932137,-7
41605,"(290, 31)",41257,"(256, 192)",164.55090397806998,348,41615,"(282.2222, 39.555499999999995)",11.562471755208751,10
41954,"(256, 192)",41605,"(290, 31)",164.55090397806998,349,41961,"(258.6667, 204.0)",12.29273317411551,7
42303,"(256, 304)",42128.41860465116,"(256, 192)",112.0,174.58139534883958,42323,"(251.1111, 306.66666)",5.568879489232996,20
43000,"(200, 192)",42651.83720930233,"(72, 296)",164.92422502470643,348.1627906976719,43001,"(195.1111, 184.8889)",8.629547289400525,1
43698,"(256, 80)",43348.83720930233,"(16, 192)",264.8471257159496,349.1627906976719,43706,"(246.6667, 75.11110000000002)",10.536215264505557,8
44396,"(200, 192)",44046.83720930233,"(72, 88)",164.92422502470643,349.1627906976719,44414,"(199.5556, 192.4444)",0.6284765071186058,18
44570,"(264, 192)",44396,"(200, 192)",64.0,174,44584,"(273.7778, 186.6667)",11.137749401472469,14
44744,"(328, 192)",44570,"(264, 192)",64.0,174,44766,"(339.1111, 188.4444)",11.66614051732622,22
53465,"(48, 80)",44918.41860465116,"(328, 192)",301.5692291995323,8546.58139534884,53457,"(56.0, 81.33330000000001)",8.110344560498032,-8
54861,"(464, 304)",54511.51162790698,"(168, 200)",313.73874481804125,349.4883720930229,54893,"(459.1111, 303.11111)",4.969051080649081,32
56256,"(344, 190)",55907.51162790698,"(344, 184)",6.0,348.4883720930229,56270,"(338.6667, 176.8889)",14.154329093955669,14
56430,"(344, 190)",56256,"(344, 190)",0.0,174,56442,"(339.1111, 176.8889)",13.992937019082149,12
56605,"(296, 136)",56430,"(344, 190)",72.24956747275377,175,56626,"(297.3333, 138.6667)",2.9814388774549743,21
56779,"(296, 136)",56605,"(296, 136)",0.0,174,56780,"(296.0, 137.7778)",1.7778000000000134,1
56954,"(224, 136)",56779,"(296, 136)",72.0,175,56955,"(228.8889, 135.1111)",4.96905286951146,1
57128,"(224, 136)",56954,"(224, 136)",0.0,174,57115,"(226.6667, 134.6667)",2.9814388774549743,-13
57303,"(184, 192)",57128,"(224, 136)",68.81860213634101,175,57298,"(180.8889, 188.0)",5.06743951221916,-5
57477,"(184, 192)",57303,"(184, 192)",0.0,174,57475,"(180.0, 188.8889)",5.06743951221916,-2
57651,"(168, 96)",57477,"(184, 192)",97.3242004847715,174,57653,"(161.3333, 92.4445)",7.555558823806474,2
58000,"(128, 192)",57825.41860465116,"(120, 8)",184.1738309315414,174.58139534883958,58002,"(126.6667, 188.0)",4.216359672750889,2
58349,"(96, 296)",58174.41860465116,"(80, 104)",192.6655132606767,174.58139534883958,58349,"(105.3333, 294.66666)",9.428058360320005,0
58698,"(32, 288)",58523.41860465116,"(48, 208)",81.58431221748457,174.58139534883958,58705,"(22.66667, 287.11111)",9.375562613571518,7
59047,"(72, 176)",58872.41860465116,"(128, 240)",85.0411665018772,174.58139534883958,59050,"(73.33334, 165.7778)",10.308790830917065,3
59396,"(104, 72)",59221.41860465116,"(168, 128)",85.0411665018772,174.58139534883958,59408,"(109.7778, 71.11110000000002)",5.845777625774004,12
59744,"(296, 128)",59570.41860465116,"(200, 24)",141.53444810363305,173.58139534883958,59760,"(299.1111, 135.1111)",7.761873898743784,16
60093,"(256, 224)",59918.41860465116,"(248, 40)",184.1738309315414,174.58139534883958,60109,"(257.3333, 232.8889)",8.988338672969558,16
60442,"(224, 328)",60267.41860465116,"(208, 136)",192.6655132606767,174.58139534883958,60458,"(226.6667, 333.77778)",6.3634920144838745,16
